"Date","Site","Depth","NH4_interp","NO3NO2_interp","SRP_interp","NO3NO2inf_interp","NH4inf_interp","SRPinf_interp"
2015-09-04,50,3.8,4.5,2,14.5,101.333333333333,2,11.6666666666667
2015-09-04,50,5,60.5,2.5,5.5,101.333333333333,2,11.6666666666667
2015-09-04,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-04,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-04,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-04,50,6,NA,NA,NA,NA,NA,NA
2015-09-04,50,6.2,291,7,6,101.333333333333,2,11.6666666666667
2015-09-04,50,8,823,25.5,5.5,101.333333333333,2,11.6666666666667
2015-09-04,50,9,936,29,4,101.333333333333,2,11.6666666666667
2015-09-04,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-07,50,0.1,3,2,12,100.666666666667,3,13.3333333333333
2015-09-07,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-07,50,1.6,3,2,8,100.666666666667,3,13.3333333333333
2015-09-07,50,2.8,NA,NA,NA,NA,NA,NA
2015-09-07,50,3.8,4,2,10,100.666666666667,3,13.3333333333333
2015-09-07,50,5,16,2,4,100.666666666667,3,13.3333333333333
2015-09-07,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-07,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-07,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-07,50,6,NA,NA,NA,NA,NA,NA
2015-09-07,50,6.2,232,5,7,100.666666666667,3,13.3333333333333
2015-09-07,50,8,760,31,6,100.666666666667,3,13.3333333333333
2015-09-07,50,9,970,38,1,100.666666666667,3,13.3333333333333
2015-09-07,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-14,50,0.1,6,2,10,100,4,15
2015-09-14,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-14,50,1.6,2,3,6,100,4,15
2015-09-14,50,2.8,NA,NA,NA,NA,NA,NA
2015-09-14,50,3.8,7,2,8,100,4,15
2015-09-14,50,5,16,2,5,100,4,15
2015-09-14,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-14,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-14,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-14,50,6,NA,NA,NA,NA,NA,NA
2015-09-14,50,6.2,813,18,5,100,4,15
2015-09-14,50,8,938,21,7,100,4,15
2015-09-14,50,9,985,25,6,100,4,15
2015-09-14,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-18,50,0.1,5.5,4.5,10,81,6.5,15
2015-09-18,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-18,50,1.6,3.5,3.5,7.5,81,6.5,15
2015-09-18,50,2.8,NA,NA,NA,NA,NA,NA
2015-09-18,50,3.8,4.5,2,7,81,6.5,15
2015-09-18,50,5,9,1.5,6,81,6.5,15
2015-09-18,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-18,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-18,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-18,50,6,NA,NA,NA,NA,NA,NA
2015-09-18,50,6.2,409.5,10,6.5,81,6.5,15
2015-09-18,50,8,864,19.5,6,81,6.5,15
2015-09-18,50,9,1017.5,25.5,10,81,6.5,15
2015-09-18,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-21,50,0.1,5,7,10,62,9,15
2015-09-21,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-21,50,1.6,5,4,9,62,9,15
2015-09-21,50,2.8,NA,NA,NA,NA,NA,NA
2015-09-21,50,3.8,2,2,6,62,9,15
2015-09-21,50,5,2,1,7,62,9,15
2015-09-21,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-21,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-21,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-21,50,6,NA,NA,NA,NA,NA,NA
2015-09-21,50,6.2,6,2,8,62,9,15
2015-09-21,50,8,790,18,5,62,9,15
2015-09-21,50,9,1050,26,14,62,9,15
2015-09-21,50,9.3,NA,NA,NA,NA,NA,NA
2015-09-28,50,0.1,3,1,6,10,2,4
2015-09-28,50,0.8,NA,NA,NA,NA,NA,NA
2015-09-28,50,1.6,6,1,9,10,2,4
2015-09-28,50,2.8,NA,NA,NA,NA,NA,NA
2015-09-28,50,3.8,8,2,8,10,2,4
2015-09-28,50,5,5,1,8,10,2,4
2015-09-28,50,5.2,NA,NA,NA,NA,NA,NA
2015-09-28,50,5.5,NA,NA,NA,NA,NA,NA
2015-09-28,50,5.8,NA,NA,NA,NA,NA,NA
2015-09-28,50,6,NA,NA,NA,NA,NA,NA
2015-09-28,50,6.2,232,7,6,10,2,4
2015-09-28,50,8,1190,30,6,10,2,4
2015-09-28,50,9,704.333333333333,19.6666666666667,11.3333333333333,10,2,4
2015-09-28,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-02,50,0.1,17.5,2.5,6.5,9.5,2,4.5
2015-10-02,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-02,50,1.6,19,2,7,9.5,2,4.5
2015-10-02,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-02,50,3.8,16,3,8,9.5,2,4.5
2015-10-02,50,5,15,2.5,7.5,9.5,2,4.5
2015-10-02,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-02,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-02,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-02,50,6,NA,NA,NA,NA,NA,NA
2015-10-02,50,6.2,128,6,7,9.5,2,4.5
2015-10-02,50,8,611.5,19,6.5,9.5,2,4.5
2015-10-02,50,9,358.666666666667,13.3333333333333,8.66666666666667,9.5,2,4.5
2015-10-02,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-05,50,0.1,32,4,7,9,2,5
2015-10-05,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-05,50,1.6,32,3,5,9,2,5
2015-10-05,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-05,50,3.8,24,4,8,9,2,5
2015-10-05,50,5,25,4,7,9,2,5
2015-10-05,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-05,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-05,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-05,50,6,NA,NA,NA,NA,NA,NA
2015-10-05,50,6.2,24,5,8,9,2,5
2015-10-05,50,8,33,8,7,9,2,5
2015-10-05,50,9,13,7,6,9,2,5
2015-10-05,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-12,50,0.1,22.5,4,7,8.6,2.2,5.21428571428571
2015-10-12,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-12,50,1.6,26.4,2.4,5.8,8.6,2.2,5.21428571428571
2015-10-12,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-12,50,3.8,14,3,7,8.6,2.2,5.21428571428571
2015-10-12,50,5,15,2.5,7,8.6,2.2,5.21428571428571
2015-10-12,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-12,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-12,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-12,50,6,NA,NA,NA,NA,NA,NA
2015-10-12,50,6.2,15,3.5,7.5,8.6,2.2,5.21428571428571
2015-10-12,50,8,21,5,6.5,8.6,2.2,5.21428571428571
2015-10-12,50,9,10.5,4.5,5.5,8.6,2.2,5.21428571428571
2015-10-12,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-19,50,0.1,13,4,7,8.2,2.4,5.42857142857143
2015-10-19,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-19,50,1.6,20.8,1.8,6.6,8.2,2.4,5.42857142857143
2015-10-19,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-19,50,3.8,4,2,6,8.2,2.4,5.42857142857143
2015-10-19,50,5,5,1,7,8.2,2.4,5.42857142857143
2015-10-19,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-19,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-19,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-19,50,6,NA,NA,NA,NA,NA,NA
2015-10-19,50,6.2,6,2,7,8.2,2.4,5.42857142857143
2015-10-19,50,8,9,2,6,8.2,2.4,5.42857142857143
2015-10-19,50,9,8,2,5,8.2,2.4,5.42857142857143
2015-10-19,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-23,50,0.1,10,4.33333333333333,6.66666666666667,7.8,2.6,5.64285714285714
2015-10-23,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-23,50,1.6,15.2,1.2,7.4,7.8,2.6,5.64285714285714
2015-10-23,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-23,50,3.8,3.66666666666667,1.66666666666667,6,7.8,2.6,5.64285714285714
2015-10-23,50,5,4.33333333333333,1,6.66666666666667,7.8,2.6,5.64285714285714
2015-10-23,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-23,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-23,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-23,50,6,NA,NA,NA,NA,NA,NA
2015-10-23,50,6.2,4.66666666666667,3.8,6.33333333333333,7.8,2.6,5.64285714285714
2015-10-23,50,8,7,3.4,6,7.8,2.6,5.64285714285714
2015-10-23,50,9,6.66666666666667,3.4,4.33333333333333,7.8,2.6,5.64285714285714
2015-10-23,50,9.3,NA,NA,NA,NA,NA,NA
2015-10-30,50,0.1,7,4.66666666666667,6.33333333333333,7.4,2.8,5.85714285714286
2015-10-30,50,0.8,NA,NA,NA,NA,NA,NA
2015-10-30,50,1.6,9.6,0.6,8.2,7.4,2.8,5.85714285714286
2015-10-30,50,2.8,NA,NA,NA,NA,NA,NA
2015-10-30,50,3.8,3.33333333333333,1.33333333333333,6,7.4,2.8,5.85714285714286
2015-10-30,50,5,3.66666666666667,1,6.33333333333333,7.4,2.8,5.85714285714286
2015-10-30,50,5.2,NA,NA,NA,NA,NA,NA
2015-10-30,50,5.5,NA,NA,NA,NA,NA,NA
2015-10-30,50,5.8,NA,NA,NA,NA,NA,NA
2015-10-30,50,6,NA,NA,NA,NA,NA,NA
2015-10-30,50,6.2,3.33333333333333,5.6,5.66666666666667,7.4,2.8,5.85714285714286
2015-10-30,50,8,5,4.8,6,7.4,2.8,5.85714285714286
2015-10-30,50,9,5.33333333333333,4.8,3.66666666666667,7.4,2.8,5.85714285714286
2015-10-30,50,9.3,NA,NA,NA,NA,NA,NA
2015-12-07,50,0.1,4,5,6,7,3,6.07142857142857
2015-12-07,50,0.8,NA,NA,NA,NA,NA,NA
2015-12-07,50,1.6,4,0,9,7,3,6.07142857142857
2015-12-07,50,2.8,NA,NA,NA,NA,NA,NA
2015-12-07,50,3.8,3,1,6,7,3,6.07142857142857
2015-12-07,50,5,3,1,6,7,3,6.07142857142857
2015-12-07,50,5.2,NA,NA,NA,NA,NA,NA
2015-12-07,50,5.5,NA,NA,NA,NA,NA,NA
2015-12-07,50,5.8,NA,NA,NA,NA,NA,NA
2015-12-07,50,6,NA,NA,NA,NA,NA,NA
2015-12-07,50,6.2,2,7.4,5,7,3,6.07142857142857
2015-12-07,50,8,3,6.2,6,7,3,6.07142857142857
2015-12-07,50,9,4,6.2,3,7,3,6.07142857142857
2015-12-07,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-12,50,0.1,6,2.5,9,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-12,50,1.6,6,2.5,6.5,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-12,50,3.8,3.5,0.5,8,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,5,3.5,0.5,8,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-12,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-12,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-12,50,6,NA,NA,NA,NA,NA,NA
2016-05-12,50,6.2,3.5,9.2,7,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,8,4.5,7.6,6,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,9,4,7.6,5,11.5555555555556,3.55555555555556,6.28571428571429
2016-05-12,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-16,50,0.1,8,0,12,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-16,50,1.6,8,5,4,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-16,50,3.8,4,0,10,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,5,4,0,10,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-16,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-16,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-16,50,6,NA,NA,NA,NA,NA,NA
2016-05-16,50,6.2,5,11,9,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,8,6,9,6,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,9,4,9,7,16.1111111111111,4.11111111111111,6.5
2016-05-16,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-19,50,0.1,15,1,11,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-19,50,1.6,8.5,6.5,6,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-19,50,3.8,4,1.5,13,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,5,4,1,9.5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-19,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-19,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-19,50,6,NA,NA,NA,NA,NA,NA
2016-05-19,50,6.2,6.2,9.8,7.8,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,8,4.5,6.5,5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,9,5,6,8.5,20.6666666666667,4.66666666666667,6.71428571428571
2016-05-19,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-23,50,0.1,22,2,10,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-23,50,1.6,9,8,8,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-23,50,3.8,4,3,16,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,5,4,2,9,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-23,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-23,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-23,50,6,NA,NA,NA,NA,NA,NA
2016-05-23,50,6.2,7.4,8.6,6.6,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,8,3,4,4,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,9,6,3,10,25.2222222222222,5.22222222222222,6.92857142857143
2016-05-23,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-26,50,0.1,15.6666666666667,2,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-26,50,1.6,7.66666666666667,21,6.33333333333333,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-26,50,3.8,4,2,14.6666666666667,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,5,4.66666666666667,2.33333333333333,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-26,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-26,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-26,50,6,NA,NA,NA,NA,NA,NA
2016-05-26,50,6.2,8.6,7.4,5.4,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,8,4.66666666666667,4.66666666666667,4.33333333333333,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,9,8,3.33333333333333,10,29.7777777777778,5.77777777777778,7.14285714285714
2016-05-26,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-29,50,0.1,9.33333333333333,2,10,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-29,50,1.6,6.33333333333333,34,4.66666666666667,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-29,50,3.8,4,1,13.3333333333333,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,5,5.33333333333333,2.66666666666667,11,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-29,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-29,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-29,50,6,NA,NA,NA,NA,NA,NA
2016-05-29,50,6.2,9.8,6.2,4.2,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,8,6.33333333333333,5.33333333333333,4.66666666666667,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,9,10,3.66666666666667,10,34.3333333333333,6.33333333333333,7.35714285714286
2016-05-29,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-30,50,0.1,3,2,10,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,0.1,3,2,10,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,0.1,3,2,10,48,8,8
2016-05-30,50,0.1,3,2,10,48,8,8
2016-05-30,50,0.1,3.6,2.4,9.4,48,8,8
2016-05-30,50,0.1,4.2,2.8,8.8,48,8,8
2016-05-30,50,0.1,4.8,3.2,8.2,48,8,8
2016-05-30,50,0.1,5.4,3.6,7.6,48,8,8
2016-05-30,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,1.6,5,47,3,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,1.6,5,47,3,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,1.6,5,47,3,48,8,8
2016-05-30,50,1.6,5,47,3,48,8,8
2016-05-30,50,1.6,5,3,6,48,8,8
2016-05-30,50,1.6,5,3,6,48,8,8
2016-05-30,50,1.6,5,3,6,48,8,8
2016-05-30,50,1.6,5,3,6,48,8,8
2016-05-30,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,3.8,4,0,12,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,3.8,4,0,12,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,3.8,4,0,12,48,8,8
2016-05-30,50,3.8,4,0,12,48,8,8
2016-05-30,50,3.8,5,5,5,48,8,8
2016-05-30,50,3.8,5,5,5,48,8,8
2016-05-30,50,3.8,5,5,5,48,8,8
2016-05-30,50,3.8,5,5,5,48,8,8
2016-05-30,50,5,6,3,12,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,5,6,3,12,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,5,6,3,12,48,8,8
2016-05-30,50,5,6,3,12,48,8,8
2016-05-30,50,5,7,4,10,48,8,8
2016-05-30,50,5,7,4,10,48,8,8
2016-05-30,50,5,7,4,10,48,8,8
2016-05-30,50,5,7,4,10,48,8,8
2016-05-30,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-30,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-30,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-30,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-30,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-30,50,6,NA,NA,NA,NA,NA,NA
2016-05-30,50,6,NA,NA,NA,NA,NA,NA
2016-05-30,50,6.2,11,5,3,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,6.2,11,5,3,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,6.2,11,5,3,48,8,8
2016-05-30,50,6.2,11,5,3,48,8,8
2016-05-30,50,6.2,5,3,8,48,8,8
2016-05-30,50,6.2,5,3,8,48,8,8
2016-05-30,50,6.2,5,3,8,48,8,8
2016-05-30,50,6.2,5,3,8,48,8,8
2016-05-30,50,8,8,6,5,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,8,8,6,5,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,8,8,6,5,48,8,8
2016-05-30,50,8,8,6,5,48,8,8
2016-05-30,50,8,10,5,5,48,8,8
2016-05-30,50,8,10,5,5,48,8,8
2016-05-30,50,8,10,5,5,48,8,8
2016-05-30,50,8,10,5,5,48,8,8
2016-05-30,50,9,12,4,10,38.8888888888889,6.88888888888889,7.57142857142857
2016-05-30,50,9,12,4,10,43.4444444444444,7.44444444444444,7.78571428571429
2016-05-30,50,9,12,4,10,48,8,8
2016-05-30,50,9,12,4,10,48,8,8
2016-05-30,50,9,14,7,7,48,8,8
2016-05-30,50,9,14,7,7,48,8,8
2016-05-30,50,9,14,7,7,48,8,8
2016-05-30,50,9,14,7,7,48,8,8
2016-05-30,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-30,50,9.3,NA,NA,NA,NA,NA,NA
2016-05-31,50,0.1,6,4,7,46,6,7
2016-05-31,50,0.8,NA,NA,NA,NA,NA,NA
2016-05-31,50,1.6,6,6,8,46,6,7
2016-05-31,50,2.8,NA,NA,NA,NA,NA,NA
2016-05-31,50,3.8,4,4,6,46,6,7
2016-05-31,50,5,5,3,6,46,6,7
2016-05-31,50,5.2,NA,NA,NA,NA,NA,NA
2016-05-31,50,5.5,NA,NA,NA,NA,NA,NA
2016-05-31,50,5.8,NA,NA,NA,NA,NA,NA
2016-05-31,50,6,NA,NA,NA,NA,NA,NA
2016-05-31,50,6.2,6,5,5,46,6,7
2016-05-31,50,8,10,5,8,46,6,7
2016-05-31,50,9,10,6,6,46,6,7
2016-05-31,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-01,50,0.1,8.5,4.5,8.5,48.5,5.75,7.75
2016-06-01,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-01,50,1.6,6.5,4.5,7.5,48.5,5.75,7.75
2016-06-01,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-01,50,3.8,7,3.5,6.5,48.5,5.75,7.75
2016-06-01,50,5,9.5,3.5,6.5,48.5,5.75,7.75
2016-06-01,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-01,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-01,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-01,50,6,NA,NA,NA,NA,NA,NA
2016-06-01,50,6.2,5.5,3.5,6.5,48.5,5.75,7.75
2016-06-01,50,8,13.5,5.5,6,48.5,5.75,7.75
2016-06-01,50,9,11,6.5,4,48.5,5.75,7.75
2016-06-01,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-02,50,0.1,11,5,10,51,5.5,8.5
2016-06-02,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-02,50,1.6,7,3,7,51,5.5,8.5
2016-06-02,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-02,50,3.8,10,3,7,51,5.5,8.5
2016-06-02,50,5,14,4,7,51,5.5,8.5
2016-06-02,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-02,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-02,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-02,50,6,NA,NA,NA,NA,NA,NA
2016-06-02,50,6.2,5,2,8,51,5.5,8.5
2016-06-02,50,8,17,6,4,51,5.5,8.5
2016-06-02,50,9,12,7,2,51,5.5,8.5
2016-06-02,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-03,50,0.1,13,4.5,8,53.5,5.25,9.25
2016-06-03,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-03,50,1.6,6,2.5,7.5,53.5,5.25,9.25
2016-06-03,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-03,50,3.8,11.5,3.5,7,53.5,5.25,9.25
2016-06-03,50,5,13.5,2.5,11,53.5,5.25,9.25
2016-06-03,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-03,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-03,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-03,50,6,6,2,5,NA,NA,NA
2016-06-03,50,6.2,7.5,4,6.5,53.5,5.25,9.25
2016-06-03,50,8,13.5,6,4.5,53.5,5.25,9.25
2016-06-03,50,9,10,7,3,53.5,5.25,9.25
2016-06-03,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-06,50,0.1,15,4,6,56,5,10
2016-06-06,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-06,50,1.6,5,2,8,56,5,10
2016-06-06,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-06,50,3.8,13,4,7,56,5,10
2016-06-06,50,5,13,1,15,56,5,10
2016-06-06,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-06,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-06,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-06,50,6,NA,NA,NA,NA,NA,NA
2016-06-06,50,6.2,10,6,5,56,5,10
2016-06-06,50,8,10,6,5,56,5,10
2016-06-06,50,9,8,7,4,56,5,10
2016-06-06,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-07,50,0.1,12.75,4.75,7,54.5,5,10.375
2016-06-07,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-07,50,1.6,5.5,2.25,9.25,54.5,5,10.375
2016-06-07,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-07,50,3.8,11.5,3.5,8.75,54.5,5,10.375
2016-06-07,50,5,5,3,5,54.5,5,10.375
2016-06-07,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-07,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-07,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-07,50,6,NA,NA,NA,NA,NA,NA
2016-06-07,50,6.2,9,5.75,6.25,54.5,5,10.375
2016-06-07,50,8,9.5,6.5,5.25,54.5,5,10.375
2016-06-07,50,9,7.25,7.25,4,54.5,5,10.375
2016-06-07,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-08,50,0.1,10.5,5.5,8,53,5,10.75
2016-06-08,50,0.8,NA,NA,NA,NA,NA,NA
2016-06-08,50,1.6,6,2.5,10.5,53,5,10.75
2016-06-08,50,2.8,NA,NA,NA,NA,NA,NA
2016-06-08,50,3.8,10,3,10.5,53,5,10.75
2016-06-08,50,5,5.66666666666667,2.66666666666667,7.33333333333333,53,5,10.75
2016-06-08,50,5.2,NA,NA,NA,NA,NA,NA
2016-06-08,50,5.5,NA,NA,NA,NA,NA,NA
2016-06-08,50,5.8,NA,NA,NA,NA,NA,NA
2016-06-08,50,6,NA,NA,NA,NA,NA,NA
2016-06-08,50,6.2,8,5.5,7.5,53,5,10.75
2016-06-08,50,8,9,7,5.5,53,5,10.75
2016-06-08,50,9,6.5,7.5,4,53,5,10.75
2016-06-08,50,9.3,NA,NA,NA,NA,NA,NA
2016-06-09,50,0.1,8.25,6.25,9,51.5,5,11.125
